# opusid, pds_location, start_time, obs_name
co-vims-v1516019457_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019457_1.qub, 2006-01-15T12:01:27.793, VIMS_020TI_SOLAROCC002
co-vims-v1516019465_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019465_1.qub, 2006-01-15T12:01:35.074, VIMS_020TI_SOLAROCC002
co-vims-v1516019472_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019472_1.qub, 2006-01-15T12:01:42.373, VIMS_020TI_SOLAROCC002
co-vims-v1516019479_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019479_1.qub, 2006-01-15T12:01:49.654, VIMS_020TI_SOLAROCC002
co-vims-v1516019486_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019486_1.qub, 2006-01-15T12:01:56.928, VIMS_020TI_SOLAROCC002
co-vims-v1516019494_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019494_1.qub, 2006-01-15T12:02:04.206, VIMS_020TI_SOLAROCC002
co-vims-v1516019501_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019501_1.qub, 2006-01-15T12:02:11.511, VIMS_020TI_SOLAROCC002
co-vims-v1516019508_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019508_1.qub, 2006-01-15T12:02:18.786, VIMS_020TI_SOLAROCC002
co-vims-v1516019516_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019516_1.qub, 2006-01-15T12:02:26.065, VIMS_020TI_SOLAROCC002
co-vims-v1516019523_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019523_1.qub, 2006-01-15T12:02:33.343, VIMS_020TI_SOLAROCC002
co-vims-v1516019530_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019530_1.qub, 2006-01-15T12:02:40.643, VIMS_020TI_SOLAROCC002
co-vims-v1516019537_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019537_1.qub, 2006-01-15T12:02:47.924, VIMS_020TI_SOLAROCC002
co-vims-v1516019545_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019545_1.qub, 2006-01-15T12:02:55.200, VIMS_020TI_SOLAROCC002
co-vims-v1516019552_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019552_1.qub, 2006-01-15T12:03:02.502, VIMS_020TI_SOLAROCC002
co-vims-v1516019559_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019559_1.qub, 2006-01-15T12:03:09.778, VIMS_020TI_SOLAROCC002
co-vims-v1516019567_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019567_1.qub, 2006-01-15T12:03:17.057, VIMS_020TI_SOLAROCC002
co-vims-v1516019574_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019574_1.qub, 2006-01-15T12:03:24.335, VIMS_020TI_SOLAROCC002
co-vims-v1516019581_ir, COVIMS_0010/data/2006015T115559_2006015T120338/v1516019581_1.qub, 2006-01-15T12:03:31.637, VIMS_020TI_SOLAROCC002
co-vims-v1516019588_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019588_1.qub, 2006-01-15T12:03:38.913, VIMS_020TI_SOLAROCC002
co-vims-v1516019596_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019596_1.qub, 2006-01-15T12:03:46.192, VIMS_020TI_SOLAROCC002
co-vims-v1516019603_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019603_1.qub, 2006-01-15T12:03:53.493, VIMS_020TI_SOLAROCC002
co-vims-v1516019610_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019610_1.qub, 2006-01-15T12:04:00.773, VIMS_020TI_SOLAROCC002
co-vims-v1516019617_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019617_1.qub, 2006-01-15T12:04:08.048, VIMS_020TI_SOLAROCC002
co-vims-v1516019625_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019625_1.qub, 2006-01-15T12:04:15.327, VIMS_020TI_SOLAROCC002
co-vims-v1516019632_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019632_1.qub, 2006-01-15T12:04:22.628, VIMS_020TI_SOLAROCC002
co-vims-v1516019639_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019639_1.qub, 2006-01-15T12:04:29.907, VIMS_020TI_SOLAROCC002
co-vims-v1516019647_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019647_1.qub, 2006-01-15T12:04:37.183, VIMS_020TI_SOLAROCC002
co-vims-v1516019654_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019654_1.qub, 2006-01-15T12:04:44.485, VIMS_020TI_SOLAROCC002
co-vims-v1516019661_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019661_1.qub, 2006-01-15T12:04:51.760, VIMS_020TI_SOLAROCC002
co-vims-v1516019668_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019668_1.qub, 2006-01-15T12:04:59.039, VIMS_020TI_SOLAROCC002
co-vims-v1516019676_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019676_1.qub, 2006-01-15T12:05:06.318, VIMS_020TI_SOLAROCC002
co-vims-v1516019683_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019683_1.qub, 2006-01-15T12:05:13.620, VIMS_020TI_SOLAROCC002
co-vims-v1516019690_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019690_1.qub, 2006-01-15T12:05:20.899, VIMS_020TI_SOLAROCC002
co-vims-v1516019698_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019698_1.qub, 2006-01-15T12:05:28.174, VIMS_020TI_SOLAROCC002
co-vims-v1516019705_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019705_1.qub, 2006-01-15T12:05:35.477, VIMS_020TI_SOLAROCC002
co-vims-v1516019712_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019712_1.qub, 2006-01-15T12:05:42.755, VIMS_020TI_SOLAROCC002
co-vims-v1516019719_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019719_1.qub, 2006-01-15T12:05:50.031, VIMS_020TI_SOLAROCC002
co-vims-v1516019727_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019727_1.qub, 2006-01-15T12:05:57.309, VIMS_020TI_SOLAROCC002
co-vims-v1516019734_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019734_1.qub, 2006-01-15T12:06:04.612, VIMS_020TI_SOLAROCC002
co-vims-v1516019741_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019741_1.qub, 2006-01-15T12:06:11.890, VIMS_020TI_SOLAROCC002
co-vims-v1516019749_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019749_1.qub, 2006-01-15T12:06:19.166, VIMS_020TI_SOLAROCC002
co-vims-v1516019756_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019756_1.qub, 2006-01-15T12:06:26.467, VIMS_020TI_SOLAROCC002
co-vims-v1516019763_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019763_1.qub, 2006-01-15T12:06:33.746, VIMS_020TI_SOLAROCC002
co-vims-v1516019770_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019770_1.qub, 2006-01-15T12:06:41.025, VIMS_020TI_SOLAROCC002
co-vims-v1516019778_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019778_1.qub, 2006-01-15T12:06:48.301, VIMS_020TI_SOLAROCC002
co-vims-v1516019785_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019785_1.qub, 2006-01-15T12:06:55.602, VIMS_020TI_SOLAROCC002
co-vims-v1516019792_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019792_1.qub, 2006-01-15T12:07:02.881, VIMS_020TI_SOLAROCC002
co-vims-v1516019800_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019800_1.qub, 2006-01-15T12:07:10.158, VIMS_020TI_SOLAROCC002
co-vims-v1516019807_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019807_1.qub, 2006-01-15T12:07:17.459, VIMS_020TI_SOLAROCC002
co-vims-v1516019814_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019814_1.qub, 2006-01-15T12:07:24.738, VIMS_020TI_SOLAROCC002
co-vims-v1516019821_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019821_1.qub, 2006-01-15T12:07:32.013, VIMS_020TI_SOLAROCC002
co-vims-v1516019829_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019829_1.qub, 2006-01-15T12:07:39.295, VIMS_020TI_SOLAROCC002
co-vims-v1516019836_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019836_1.qub, 2006-01-15T12:07:46.594, VIMS_020TI_SOLAROCC002
co-vims-v1516019843_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019843_1.qub, 2006-01-15T12:07:53.870, VIMS_020TI_SOLAROCC002
co-vims-v1516019851_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019851_1.qub, 2006-01-15T12:08:01.148, VIMS_020TI_SOLAROCC002
co-vims-v1516019858_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019858_1.qub, 2006-01-15T12:08:08.451, VIMS_020TI_SOLAROCC002
co-vims-v1516019865_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019865_1.qub, 2006-01-15T12:08:15.729, VIMS_020TI_SOLAROCC002
co-vims-v1516019872_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019872_1.qub, 2006-01-15T12:08:23.008, VIMS_020TI_SOLAROCC002
co-vims-v1516019880_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019880_1.qub, 2006-01-15T12:08:30.283, VIMS_020TI_SOLAROCC002
co-vims-v1516019887_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019887_1.qub, 2006-01-15T12:08:37.585, VIMS_020TI_SOLAROCC002
co-vims-v1516019894_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019894_1.qub, 2006-01-15T12:08:44.864, VIMS_020TI_SOLAROCC002
co-vims-v1516019902_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019902_1.qub, 2006-01-15T12:08:52.140, VIMS_020TI_SOLAROCC002
co-vims-v1516019909_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019909_1.qub, 2006-01-15T12:08:59.442, VIMS_020TI_SOLAROCC002
co-vims-v1516019916_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019916_1.qub, 2006-01-15T12:09:06.721, VIMS_020TI_SOLAROCC002
co-vims-v1516019923_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019923_1.qub, 2006-01-15T12:09:13.999, VIMS_020TI_SOLAROCC002
co-vims-v1516019931_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019931_1.qub, 2006-01-15T12:09:21.275, VIMS_020TI_SOLAROCC002
co-vims-v1516019938_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019938_1.qub, 2006-01-15T12:09:28.577, VIMS_020TI_SOLAROCC002
co-vims-v1516019945_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019945_1.qub, 2006-01-15T12:09:35.855, VIMS_020TI_SOLAROCC002
co-vims-v1516019953_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019953_1.qub, 2006-01-15T12:09:43.134, VIMS_020TI_SOLAROCC002
co-vims-v1516019960_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019960_1.qub, 2006-01-15T12:09:50.433, VIMS_020TI_SOLAROCC002
co-vims-v1516019967_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019967_1.qub, 2006-01-15T12:09:57.712, VIMS_020TI_SOLAROCC002
co-vims-v1516019974_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019974_1.qub, 2006-01-15T12:10:04.988, VIMS_020TI_SOLAROCC002
co-vims-v1516019982_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019982_1.qub, 2006-01-15T12:10:12.269, VIMS_020TI_SOLAROCC002
co-vims-v1516019989_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019989_1.qub, 2006-01-15T12:10:19.568, VIMS_020TI_SOLAROCC002
co-vims-v1516019996_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516019996_1.qub, 2006-01-15T12:10:26.847, VIMS_020TI_SOLAROCC002
co-vims-v1516020004_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516020004_1.qub, 2006-01-15T12:10:34.125, VIMS_020TI_SOLAROCC002
co-vims-v1516020011_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516020011_1.qub, 2006-01-15T12:10:41.404, VIMS_020TI_SOLAROCC002
co-vims-v1516020018_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516020018_1.qub, 2006-01-15T12:10:48.703, VIMS_020TI_SOLAROCC002
co-vims-v1516020025_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516020025_1.qub, 2006-01-15T12:10:55.982, VIMS_020TI_SOLAROCC002
co-vims-v1516020033_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516020033_1.qub, 2006-01-15T12:11:03.257, VIMS_020TI_SOLAROCC002
co-vims-v1516020040_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516020040_1.qub, 2006-01-15T12:11:10.563, VIMS_020TI_SOLAROCC002
co-vims-v1516020047_ir, COVIMS_0010/data/2006015T120345_2006015T121124/v1516020047_1.qub, 2006-01-15T12:11:17.838, VIMS_020TI_SOLAROCC002
co-vims-v1516020055_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020055_1.qub, 2006-01-15T12:11:25.117, VIMS_020TI_SOLAROCC002
co-vims-v1516020062_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020062_1.qub, 2006-01-15T12:11:32.417, VIMS_020TI_SOLAROCC002
co-vims-v1516020069_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020069_1.qub, 2006-01-15T12:11:39.694, VIMS_020TI_SOLAROCC002
co-vims-v1516020076_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020076_1.qub, 2006-01-15T12:11:46.974, VIMS_020TI_SOLAROCC002
co-vims-v1516020084_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020084_1.qub, 2006-01-15T12:11:54.252, VIMS_020TI_SOLAROCC002
co-vims-v1516020091_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020091_1.qub, 2006-01-15T12:12:01.551, VIMS_020TI_SOLAROCC002
co-vims-v1516020098_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020098_1.qub, 2006-01-15T12:12:08.830, VIMS_020TI_SOLAROCC002
co-vims-v1516020106_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020106_1.qub, 2006-01-15T12:12:16.106, VIMS_020TI_SOLAROCC002
co-vims-v1516020113_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020113_1.qub, 2006-01-15T12:12:23.387, VIMS_020TI_SOLAROCC002
co-vims-v1516020120_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020120_1.qub, 2006-01-15T12:12:30.686, VIMS_020TI_SOLAROCC002
co-vims-v1516020127_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020127_1.qub, 2006-01-15T12:12:37.964, VIMS_020TI_SOLAROCC002
co-vims-v1516020135_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020135_1.qub, 2006-01-15T12:12:45.243, VIMS_020TI_SOLAROCC002
co-vims-v1516020142_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020142_1.qub, 2006-01-15T12:12:52.542, VIMS_020TI_SOLAROCC002
co-vims-v1516020149_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020149_1.qub, 2006-01-15T12:12:59.821, VIMS_020TI_SOLAROCC002
co-vims-v1516020157_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020157_1.qub, 2006-01-15T12:13:07.099, VIMS_020TI_SOLAROCC002
co-vims-v1516020164_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020164_1.qub, 2006-01-15T12:13:14.378, VIMS_020TI_SOLAROCC002
co-vims-v1516020171_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020171_1.qub, 2006-01-15T12:13:21.678, VIMS_020TI_SOLAROCC002
co-vims-v1516020178_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020178_1.qub, 2006-01-15T12:13:28.956, VIMS_020TI_SOLAROCC002
co-vims-v1516020186_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020186_1.qub, 2006-01-15T12:13:36.235, VIMS_020TI_SOLAROCC002
co-vims-v1516020193_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020193_1.qub, 2006-01-15T12:13:43.534, VIMS_020TI_SOLAROCC002
co-vims-v1516020200_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020200_1.qub, 2006-01-15T12:13:50.813, VIMS_020TI_SOLAROCC002
co-vims-v1516020208_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020208_1.qub, 2006-01-15T12:13:58.091, VIMS_020TI_SOLAROCC002
co-vims-v1516020215_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020215_1.qub, 2006-01-15T12:14:05.370, VIMS_020TI_SOLAROCC002
co-vims-v1516020222_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020222_1.qub, 2006-01-15T12:14:12.669, VIMS_020TI_SOLAROCC002
co-vims-v1516020229_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020229_1.qub, 2006-01-15T12:14:19.948, VIMS_020TI_SOLAROCC002
co-vims-v1516020237_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020237_1.qub, 2006-01-15T12:14:27.223, VIMS_020TI_SOLAROCC002
co-vims-v1516020244_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020244_1.qub, 2006-01-15T12:14:34.528, VIMS_020TI_SOLAROCC002
co-vims-v1516020251_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020251_1.qub, 2006-01-15T12:14:41.803, VIMS_020TI_SOLAROCC002
co-vims-v1516020259_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020259_1.qub, 2006-01-15T12:14:49.082, VIMS_020TI_SOLAROCC002
co-vims-v1516020266_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020266_1.qub, 2006-01-15T12:14:56.361, VIMS_020TI_SOLAROCC002
co-vims-v1516020273_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020273_1.qub, 2006-01-15T12:15:03.660, VIMS_020TI_SOLAROCC002
co-vims-v1516020280_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020280_1.qub, 2006-01-15T12:15:10.939, VIMS_020TI_SOLAROCC002
co-vims-v1516020288_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020288_1.qub, 2006-01-15T12:15:18.217, VIMS_020TI_SOLAROCC002
co-vims-v1516020295_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020295_1.qub, 2006-01-15T12:15:25.520, VIMS_020TI_SOLAROCC002
co-vims-v1516020302_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020302_1.qub, 2006-01-15T12:15:32.795, VIMS_020TI_SOLAROCC002
co-vims-v1516020310_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020310_1.qub, 2006-01-15T12:15:40.074, VIMS_020TI_SOLAROCC002
co-vims-v1516020317_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020317_1.qub, 2006-01-15T12:15:47.352, VIMS_020TI_SOLAROCC002
co-vims-v1516020324_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020324_1.qub, 2006-01-15T12:15:54.655, VIMS_020TI_SOLAROCC002
co-vims-v1516020331_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020331_1.qub, 2006-01-15T12:16:01.930, VIMS_020TI_SOLAROCC002
co-vims-v1516020339_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020339_1.qub, 2006-01-15T12:16:09.209, VIMS_020TI_SOLAROCC002
co-vims-v1516020346_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020346_1.qub, 2006-01-15T12:16:16.508, VIMS_020TI_SOLAROCC002
co-vims-v1516020353_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020353_1.qub, 2006-01-15T12:16:23.787, VIMS_020TI_SOLAROCC002
co-vims-v1516020361_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020361_1.qub, 2006-01-15T12:16:31.065, VIMS_020TI_SOLAROCC002
co-vims-v1516020368_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020368_1.qub, 2006-01-15T12:16:38.344, VIMS_020TI_SOLAROCC002
co-vims-v1516020375_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020375_1.qub, 2006-01-15T12:16:45.646, VIMS_020TI_SOLAROCC002
co-vims-v1516020382_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020382_1.qub, 2006-01-15T12:16:52.922, VIMS_020TI_SOLAROCC002
co-vims-v1516020390_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020390_1.qub, 2006-01-15T12:17:00.200, VIMS_020TI_SOLAROCC002
co-vims-v1516020397_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020397_1.qub, 2006-01-15T12:17:07.502, VIMS_020TI_SOLAROCC002
co-vims-v1516020404_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020404_1.qub, 2006-01-15T12:17:14.781, VIMS_020TI_SOLAROCC002
co-vims-v1516020412_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020412_1.qub, 2006-01-15T12:17:22.057, VIMS_020TI_SOLAROCC002
co-vims-v1516020419_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020419_1.qub, 2006-01-15T12:17:29.336, VIMS_020TI_SOLAROCC002
co-vims-v1516020426_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020426_1.qub, 2006-01-15T12:17:36.634, VIMS_020TI_SOLAROCC002
co-vims-v1516020433_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020433_1.qub, 2006-01-15T12:17:43.913, VIMS_020TI_SOLAROCC002
co-vims-v1516020441_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020441_1.qub, 2006-01-15T12:17:51.191, VIMS_020TI_SOLAROCC002
co-vims-v1516020448_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020448_1.qub, 2006-01-15T12:17:58.494, VIMS_020TI_SOLAROCC002
co-vims-v1516020455_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020455_1.qub, 2006-01-15T12:18:05.772, VIMS_020TI_SOLAROCC002
co-vims-v1516020462_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020462_1.qub, 2006-01-15T12:18:13.048, VIMS_020TI_SOLAROCC002
co-vims-v1516020470_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020470_1.qub, 2006-01-15T12:18:20.327, VIMS_020TI_SOLAROCC002
co-vims-v1516020477_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020477_1.qub, 2006-01-15T12:18:27.626, VIMS_020TI_SOLAROCC002
co-vims-v1516020484_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020484_1.qub, 2006-01-15T12:18:34.907, VIMS_020TI_SOLAROCC002
co-vims-v1516020492_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020492_1.qub, 2006-01-15T12:18:42.183, VIMS_020TI_SOLAROCC002
co-vims-v1516020499_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020499_1.qub, 2006-01-15T12:18:49.485, VIMS_020TI_SOLAROCC002
co-vims-v1516020506_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020506_1.qub, 2006-01-15T12:18:56.761, VIMS_020TI_SOLAROCC002
co-vims-v1516020513_ir, COVIMS_0010/data/2006015T121132_2006015T121910/v1516020513_1.qub, 2006-01-15T12:19:04.040, VIMS_020TI_SOLAROCC002
co-vims-v1516020521_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020521_1.qub, 2006-01-15T12:19:11.339, VIMS_020TI_SOLAROCC002
co-vims-v1516020528_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020528_1.qub, 2006-01-15T12:19:18.620, VIMS_020TI_SOLAROCC002
co-vims-v1516020535_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020535_1.qub, 2006-01-15T12:19:25.899, VIMS_020TI_SOLAROCC002
co-vims-v1516020543_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020543_1.qub, 2006-01-15T12:19:33.175, VIMS_020TI_SOLAROCC002
co-vims-v1516020550_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020550_1.qub, 2006-01-15T12:19:40.476, VIMS_020TI_SOLAROCC002
co-vims-v1516020557_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020557_1.qub, 2006-01-15T12:19:47.753, VIMS_020TI_SOLAROCC002
co-vims-v1516020564_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020564_1.qub, 2006-01-15T12:19:55.033, VIMS_020TI_SOLAROCC002
co-vims-v1516020572_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020572_1.qub, 2006-01-15T12:20:02.310, VIMS_020TI_SOLAROCC002
co-vims-v1516020579_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020579_1.qub, 2006-01-15T12:20:09.611, VIMS_020TI_SOLAROCC002
co-vims-v1516020586_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020586_1.qub, 2006-01-15T12:20:16.887, VIMS_020TI_SOLAROCC002
co-vims-v1516020594_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020594_1.qub, 2006-01-15T12:20:24.166, VIMS_020TI_SOLAROCC002
co-vims-v1516020601_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020601_1.qub, 2006-01-15T12:20:31.468, VIMS_020TI_SOLAROCC002
co-vims-v1516020608_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020608_1.qub, 2006-01-15T12:20:38.746, VIMS_020TI_SOLAROCC002
co-vims-v1516020615_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020615_1.qub, 2006-01-15T12:20:46.022, VIMS_020TI_SOLAROCC002
co-vims-v1516020623_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020623_1.qub, 2006-01-15T12:20:53.301, VIMS_020TI_SOLAROCC002
co-vims-v1516020630_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020630_1.qub, 2006-01-15T12:21:00.603, VIMS_020TI_SOLAROCC002
co-vims-v1516020637_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020637_1.qub, 2006-01-15T12:21:07.882, VIMS_020TI_SOLAROCC002
co-vims-v1516020645_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020645_1.qub, 2006-01-15T12:21:15.157, VIMS_020TI_SOLAROCC002
co-vims-v1516020652_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020652_1.qub, 2006-01-15T12:21:22.460, VIMS_020TI_SOLAROCC002
co-vims-v1516020659_ir, COVIMS_0010/data/2006015T121918_2006015T122657/v1516020659_1.qub, 2006-01-15T12:21:29.735, VIMS_020TI_SOLAROCC002
